budget,budget_by_millions,genre_id,id,original_language,original_title,popularity,release_date,month_of_release,revenue,revenue_by_millions,runtime,status,title,vote_average,vote_count
125000000,125,28,51497,en,Fast Five,7.255718,20/4/2011,4,626137675,626.137675,130,Released,Fast Five,7.1,2438
125000000,125,12,58574,en,Sherlock Holmes: A Game of Shadows,81.499621,22/11/2011,11,334615000,334.615,129,Released,Sherlock Holmes: A Game of Shadows,7,3886
125000000,125,12,18823,en,Clash of the Titans,47.686442,1/4/2010,4,232713139,232.713139,106,Released,Clash of the Titans,5.6,2233
65000000,65,28,861,en,Total Recall,43.129703,1/6/1990,6,261317921,261.317921,113,Released,Total Recall,7.1,1710
160000000,160,12,1911,en,The 13th Warrior,27.220157,27/8/1999,8,61698899,61.698899,102,Released,The 13th Warrior,6.4,510
130000000,130,28,49040,en,The Bourne Legacy,90.33681,8/8/2012,8,276572938,276.572938,120,Released,The Bourne Legacy,6,2651
125000000,125,28,415,en,Batman & Robin,50.073575,20/6/1997,6,238207122,238.207122,125,Released,Batman & Robin,4.2,1418
123000000,123,10,8871,en,How the Grinch Stole Christmas,45.419668,17/11/2000,11,345141403,345.141403,104,Released,How the Grinch Stole Christmas,6.2,1386
125000000,125,28,435,en,The Day After Tomorrow,41.380094,26/5/2004,5,544272402,544.272402,124,Released,The Day After Tomorrow,6.2,2392
125000000,125,12,955,en,Mission: Impossible II,54.931334,24/5/2000,5,546388105,546.388105,123,Released,Mission: Impossible II,5.9,1928
120000000,120,18,2133,en,The Perfect Storm,25.752118,15/3/2000,3,325756637,325.756637,130,Released,The Perfect Storm,6.2,597
130000000,130,12,1979,en,4: Rise of the Silver Surfer,60.810723,13/6/2007,6,289047763,289.047763,92,Released,Fantastic 4: Rise of the Silver Surfer,5.4,2589
120000000,120,12,87827,en,Life of Pi,51.328145,20/11/2012,11,609016565,609.016565,127,Released,Life of Pi,7.2,5797
110000000,110,53,1250,en,Ghost Rider,46.834704,16/2/2007,2,228738393,228.738393,114,Released,Ghost Rider,5.2,1712
120000000,120,28,324668,en,Jason Bourne,62.641286,27/7/2016,7,415484914,415.484914,123,Released,Jason Bourne,5.9,2341
120000000,120,28,9471,en,Charlie's Angels: Full Throttle,33.616115,27/6/2003,6,259175788,259.175788,106,Released,Charlie's Angels: Full Throttle,5.2,914
130000000,130,87,70981,en,Prometheus,68.889395,30/5/2012,5,403170142,403.170142,124,Released,Prometheus,6.3,5080
120000000,120,10,10996,en,Stuart Little 2,27.990284,19/7/2002,7,169956806,169.956806,78,Released,Stuart Little 2,5.4,613
115000000,115,87,68724,en,Elysium,67.33767,7/8/2013,8,286140700,286.1407,109,Released,Elysium,6.4,3439
105000000,105,28,2789,en,The Chronicles of Riddick,27.835436,11/6/2004,6,115772733,115.772733,119,Released,The Chronicles of Riddick,6.3,1570
120000000,120,28,97020,en,RoboCop,66.757869,30/1/2014,1,242688965,242.688965,102,Released,RoboCop,5.7,2342
120000000,120,28,7459,en,Speed Racer,17.060695,9/5/2008,5,93945766,93.945766,135,Released,Speed Racer,5.7,354
120000000,120,35,42888,en,How Do You Know,11.137655,17/12/2010,12,48668907,48.668907,121,Released,How Do You Know,4.9,223
117000000,117,28,37834,en,Knight and Day,44.906918,15/6/2010,6,261930431,261.930431,109,Released,Knight and Day,5.9,1547
120000000,120,28,75612,en,Oblivion,67.698004,10/4/2013,4,286168572,286.168572,124,Released,Oblivion,6.4,4800
113000000,113,87,1895,en,Star Wars: Episode III - Revenge of the Sith,44.108427,17/5/2005,5,850000000,850,140,Released,Star Wars: Episode III - Revenge of the Sith,7.1,4116
120000000,120,12,1894,en,Star Wars: Episode II - Attack of the Clones,43.987061,15/5/2002,5,649398328,649.398328,142,Released,Star Wars: Episode II - Attack of the Clones,6.4,3992
115000000,115,16,585,en,"Monsters, Inc.",106.815545,1/11/2001,11,562816256,562.816256,92,Released,"Monsters, Inc.",7.5,5996
120000000,120,28,76170,en,The Wolverine,15.953444,23/7/2013,7,415440673,415.440673,126,Released,The Wolverine,6.3,4053
115000000,115,12,1893,en,Star Wars: Episode I - The Phantom Menace,54.035265,19/5/1999,5,924317558,924.317558,136,Released,Star Wars: Episode I - The Phantom Menace,6.3,4432
135000000,135,12,49519,en,The Croods,64.183321,20/3/2013,3,585178928,585.178928,98,Released,The Croods,6.8,2399
97250400,97.2504,14,2395,fr,Astérix aux Jeux Olympiques,20.344364,13/1/2008,1,132900000,132.9,116,Released,Asterix at the Olympic Games,5,471
115000000,115,18,12100,en,Windtalkers,18.714197,14/6/2002,6,77628265,77.628265,134,Released,Windtalkers,5.8,341
115000000,115,28,290595,en,The Huntsman: Winter's War,60.467984,6/4/2016,4,164602163,164.602163,114,Released,The Huntsman: Winter's War,6,1523
125000000,125,87,98566,en,Teenage Mutant Ninja Turtles,143.350376,7/8/2014,8,477200000,477.2,101,Released,Teenage Mutant Ninja Turtles,5.8,2636
105000000,105,87,49047,en,Gravity,110.153618,27/9/2013,9,716392705,716.392705,91,Released,Gravity,7.3,5751
116000000,116,28,9619,en,Dante's Peak,16.90444,7/2/1997,2,178127760,178.12776,108,Released,Dante's Peak,5.7,428
135000000,135,14,308531,en,Teenage Mutant Ninja Turtles: Out of the Shadows,39.873791,1/6/2016,6,245623848,245.623848,112,Released,Teenage Mutant Ninja Turtles: Out of the Shadows,5.8,963
120000000,120,28,166424,en,Fantastic Four,38.126095,5/8/2015,8,167977596,167.977596,100,Released,Fantastic Four,4.4,2278
110000000,110,28,1593,en,Night at the Museum,48.780039,20/10/2006,10,574480841,574.480841,108,Released,Night at the Museum,6.3,2862
110000000,110,28,254128,en,San Andreas,100.412364,27/5/2015,5,470490832,470.490832,114,Released,San Andreas,6,2968
110000000,110,12,714,en,Tomorrow Never Dies,42.887121,11/12/1997,12,333011068,333.011068,119,Released,Tomorrow Never Dies,6,925
110000000,110,18,2024,en,The Patriot,23.657284,28/6/2000,6,215294342,215.294342,165,Released,The Patriot,6.8,1099
110000000,110,53,163,en,Ocean's Twelve,76.840712,9/12/2004,12,362744280,362.74428,125,Released,Ocean's Twelve,6.4,2124
110000000,110,28,787,en,Mr. & Mrs. Smith,44.635452,7/6/2005,6,478207520,478.20752,120,Released,Mr. & Mrs. Smith,6.5,2965
110000000,110,12,262500,en,Insurgent,103.718387,18/3/2015,3,295238201,295.238201,119,Released,Insurgent,6.2,3829
116000000,116,18,2567,en,The Aviator,45.616098,17/12/2004,12,102000000,102,170,Released,The Aviator,7,1489
112000000,112,35,38745,en,Gulliver's Travels,22.845143,25/12/2010,12,237382724,237.382724,85,Released,Gulliver's Travels,4.9,621
120000000,120,28,40805,en,The Green Hornet,31.703608,12/1/2011,1,227817248,227.817248,119,Released,The Green Hornet,5.5,1251
110000000,110,28,53182,en,300: Rise of an Empire,71.510596,5/3/2014,3,337580051,337.580051,102,Released,300: Rise of an Empire,6.1,2397
110000000,110,16,41513,en,The Smurfs,36.65422,29/7/2011,7,563749323,563.749323,103,Released,The Smurfs,5.5,1179
110000000,110,16,13700,en,Home on the Range,19.625972,2/4/2004,4,103951461,103.951461,76,Released,Home on the Range,5.7,389
110000000,110,12,262504,en,Allegiant,86.105615,9/3/2016,3,179246868,179.246868,121,Released,Allegiant,5.9,1998
110000000,110,28,39254,en,Real Steel,37.195046,28/9/2011,9,299268508,299.268508,127,Released,Real Steel,6.6,2692
105000000,105,14,77931,en,The Smurfs 2,32.473628,30/7/2013,7,347434178,347.434178,105,Released,The Smurfs 2,5.5,695
160000000,160,28,1639,en,Speed 2: Cruise Control,23.336875,13/6/1997,6,164508066,164.508066,121,Released,Speed 2: Cruise Control,4.1,434
110000000,110,87,80274,en,Ender's Game,45.94834,23/10/2013,10,125537191,125.537191,114,Released,Ender's Game,6.6,2303
110000000,110,28,1571,en,Live Free or Die Hard,48.93337,20/6/2007,6,383531464,383.531464,128,Released,Live Free or Die Hard,6.4,2089
93000000,93,12,120,en,The Lord of the Rings: The Fellowship of the Ring,138.049577,18/12/2001,12,871368364,871.368364,178,Released,The Lord of the Rings: The Fellowship of the Ring,8,8705
110000000,110,28,10204,en,Around the World in 80 Days,22.643776,16/6/2004,6,72178895,72.178895,120,Released,Around the World in 80 Days,5.7,672
107000000,107,18,8489,en,Ali,18.866672,11/12/2001,12,87713825,87.713825,157,Released,Ali,6.7,447
0,0,35,10588,en,The Cat in the Hat,18.251129,21/11/2003,11,0,0,82,Released,The Cat in the Hat,4.9,366
120000000,120,28,2048,en,"I, Robot",95.914473,15/7/2004,7,347234916,347.234916,115,Released,"I, Robot",6.7,3793
130000000,130,18,1495,en,Kingdom of Heaven,44.490453,3/5/2005,5,211643158,211.643158,144,Released,Kingdom of Heaven,6.6,1157
133000000,133,16,10137,en,Stuart Little,30.475297,17/12/1999,12,300135367,300.135367,84,Released,Stuart Little,5.8,959
105000000,105,10,10198,en,The Princess and the Frog,62.479574,8/12/2009,12,267045765,267.045765,97,Released,The Princess and the Frog,6.7,1247
108000000,108,18,286217,en,The Martian,167.93287,30/9/2015,9,630161890,630.16189,141,Released,The Martian,7.6,7268
126000000,126,28,1635,en,The Island,37.68056,20/7/2005,7,162949164,162.949164,136,Released,The Island,6.5,1770
90000000,90,35,24113,en,Town & Country,1.004579,27/4/2001,4,10372291,10.372291,104,Released,Town & Country,3.7,16
90000000,90,28,9679,en,Gone in Sixty Seconds,52.995628,9/6/2000,6,237202299,237.202299,118,Released,Gone in Sixty Seconds,6.1,1485
103000000,103,28,98,en,Gladiator,95.301296,1/5/2000,5,457640427,457.640427,155,Released,Gladiator,7.9,5439
102000000,102,28,180,en,Minority Report,65.948959,20/6/2002,6,358372926,358.372926,145,Released,Minority Report,7.1,2608
100000000,100,12,672,en,Harry Potter and the Chamber of Secrets,132.397737,13/11/2002,11,876688482,876.688482,161,Released,Harry Potter and the Chamber of Secrets,7.4,5815
150000000,150,12,36557,en,Casino Royale,88.935165,14/11/2006,11,599045960,599.04596,144,Released,Casino Royale,7.3,3855
100000000,100,53,869,en,Planet of the Apes,51.188633,25/7/2001,7,362211740,362.21174,119,Released,Planet of the Apes,5.6,1243
100000000,100,28,280,en,Terminator 2: Judgment Day,101.74155,1/7/1991,7,520000000,520,137,Released,Terminator 2: Judgment Day,7.7,4185
80000000,80,36,11322,en,Public Enemies,33.691694,1/7/2009,7,214104620,214.10462,140,Released,Public Enemies,6.5,1344
100000000,100,18,4982,en,American Gangster,42.361215,2/11/2007,11,266465037,266.465037,157,Released,American Gangster,7.4,1502
115000000,115,28,36955,en,True Lies,38.729418,14/7/1994,7,378882411,378.882411,141,Released,True Lies,6.8,1116
100000000,100,53,18487,en,The Taking of Pelham 1 2 3,40.597856,11/6/2009,6,150166126,150.166126,106,Released,The Taking of Pelham 1 2 3,6.2,954
100000000,100,35,39451,en,Little Fockers,32.389353,21/12/2010,12,310650585,310.650585,98,Released,Little Fockers,5.4,1060
100000000,100,28,27581,en,The Other Guys,24.399642,6/8/2010,8,170432927,170.432927,107,Released,The Other Guys,6.1,1383
100000000,100,28,9268,en,Eraser,24.507987,21/6/1996,6,242295562,242.295562,115,Released,Eraser,5.6,543
100000000,100,18,68718,en,Django Unchained,82.121691,25/12/2012,12,425368238,425.368238,165,Released,Django Unchained,7.8,10099
100000000,100,18,10545,en,The Hunchback of Notre Dame,46.727941,21/6/1996,6,100138851,100.138851,91,Released,The Hunchback of Notre Dame,6.8,1129
100000000,100,12,11688,en,The Emperor's New Groove,51.113717,9/12/2000,12,169327687,169.327687,78,Released,The Emperor's New Groove,7.2,1490
100000000,100,28,76163,en,The Expendables 2,53.732892,8/8/2012,8,312573423,312.573423,103,Released,The Expendables 2,6.1,2896
100000000,100,12,2059,en,National Treasure,58.849256,19/11/2004,11,347451894,347.451894,131,Released,National Treasure,6.4,1926
100000000,100,14,2486,en,Eragon,30.863434,14/12/2006,12,249288105,249.288105,104,Released,Eragon,4.9,967
100000000,100,10,16523,en,Where the Wild Things Are,31.586215,16/10/2009,10,100086793,100.086793,101,Released,Where the Wild Things Are,6.4,572
100000000,100,16,116711,en,Epic,36.711378,15/5/2013,5,268426634,268.426634,102,Released,Epic,6.4,1121
100000000,100,28,37710,en,The Tourist,41.426678,8/12/2010,12,278731369,278.731369,103,Released,The Tourist,6,1699
100000000,100,28,9946,en,End of Days,20.652943,24/11/1999,11,211989043,211.989043,121,Released,End of Days,5.5,482
100000000,100,18,1372,en,Blood Diamond,52.792678,7/12/2006,12,170877916,170.877916,143,Released,Blood Diamond,7.3,2281
100000000,100,80,106646,en,The Wolf of Wall Street,95.007934,25/12/2013,12,392000694,392.000694,180,Released,The Wolf of Wall Street,7.9,6571
100000000,100,28,414,en,Batman Forever,48.205606,31/5/1995,5,336529144,336.529144,121,Released,Batman Forever,5.2,1498
105000000,105,12,563,en,Starship Troopers,58.782359,6/11/1997,11,121214377,121.214377,129,Released,Starship Troopers,6.7,1560
102000000,102,18,83542,en,Cloud Atlas,73.872343,26/10/2012,10,130482868,130.482868,172,Released,Cloud Atlas,6.6,2977
80000000,80,16,41216,en,Legend of the Guardians: The Owls of Ga'Hoole,37.321848,10/7/2010,7,140073390,140.07339,97,Released,Legend of the Guardians: The Owls of Ga'Hoole,6.5,703
100000000,100,28,314,en,Catwoman,32.271938,22/7/2004,7,82102379,82.102379,104,Released,Catwoman,4.2,808
100000000,100,28,184315,en,Hercules,76.842247,23/7/2014,7,243400000,243.4,99,Released,Hercules,5.6,1680
140000000,140,12,9016,en,Treasure Planet,38.924136,26/11/2002,11,109578115,109.578115,95,Released,Treasure Planet,7.2,948
100000000,100,12,18162,en,Land of the Lost,19.38841,5/6/2009,6,68688831,68.688831,102,Released,Land of the Lost,5.3,381
90000000,90,28,138103,en,The Expendables 3,61.025639,4/8/2014,8,206172544,206.172544,127,Released,The Expendables 3,6.1,1795
105000000,105,28,257088,en,Point Break,33.507289,3/12/2015,12,133718711,133.718711,114,Released,Point Break,5.5,783
84000000,84,14,10214,en,Son of the Mask,17.815595,18/2/2005,2,0,0,94,Released,Son of the Mask,3.6,338
100000000,100,53,205775,en,In the Heart of the Sea,50.767332,20/11/2015,11,93820758,93.820758,122,Released,In the Heart of the Sea,6.5,1276
100000000,100,28,11692,en,The Adventures of Pluto Nash,12.092241,15/8/2002,8,7103973,7.103973,95,Released,The Adventures of Pluto Nash,4.4,142
100000000,100,10,22972,en,Green Zone,30.254021,11/3/2010,3,94882889,94.882889,115,Released,Green Zone,6.4,717
99000000,99,16,227973,en,The Peanuts Movie,34.308098,5/11/2015,11,246233113,246.233113,88,Released,The Peanuts Movie,6.5,604
10000000,10,80,29193,en,The Spanish Prisoner,3.091077,8/9/1997,9,13835130,13.83513,110,Released,The Spanish Prisoner,7.1,73
98000000,98,12,1734,en,The Mummy Returns,41.862983,28/4/2001,4,433013274,433.013274,130,Released,The Mummy Returns,6,2206
100000000,100,18,3131,en,Gangs of New York,46.160048,14/12/2002,12,193772504,193.772504,167,Released,Gangs of New York,7.1,1910
94000000,94,18,76758,zh,金陵十三釵,12.516546,15/12/2011,12,95311434,95.311434,145,Released,The Flowers of War,7.1,187
85000000,85,16,9408,en,Surf's Up,23.230851,8/6/2007,6,149044513,149.044513,85,Released,Surf's Up,5.9,601
90000000,90,28,9890,en,The Stepford Wives,19.224754,10/6/2004,6,102000000,102,93,Released,The Stepford Wives,5.4,334
92000000,92,28,855,en,Black Hawk Down,44.455166,28/12/2001,12,172989651,172.989651,144,Released,Black Hawk Down,7.2,1811
0,0,35,77953,en,The Campaign,16.460356,9/8/2012,8,104907746,104.907746,85,Released,The Campaign,5.6,578
90000000,90,12,18,en,The Fifth Element,109.528572,7/5/1997,5,263920180,263.92018,126,Released,The Fifth Element,7.3,3885
100000000,100,35,37786,en,Sex and the City 2,18.325897,26/5/2010,5,288347692,288.347692,146,Released,Sex and the City 2,5.4,426
95000000,95,12,10501,en,The Road to El Dorado,37.054554,31/3/2000,3,76432727,76.432727,89,Released,The Road to El Dorado,7,858
95000000,95,16,57800,en,Ice Age: Continental Drift,65.229868,26/6/2012,6,877244782,877.244782,88,Released,Ice Age: Continental Drift,6.2,2672
95000000,95,10,150689,en,Cinderella,101.187052,12/3/2015,3,543514353,543.514353,105,Released,Cinderella,6.7,2374
65000000,65,14,7980,en,The Lovely Bones,29.257137,26/12/2009,12,93525586,93.525586,136,Released,The Lovely Bones,6.6,1065
94000000,94,16,12,en,Finding Nemo,85.688789,30/5/2003,5,940335536,940.335536,100,Released,Finding Nemo,7.6,6122
94000000,94,12,122,en,The Lord of the Rings: The Return of the King,123.630332,1/12/2003,12,1118888979,1118.888979,201,Released,The Lord of the Rings: The Return of the King,8.1,8064
79000000,79,12,121,en,The Lord of the Rings: The Two Towers,106.914973,18/12/2002,12,926287400,926.2874,179,Released,The Lord of the Rings: The Two Towers,8,7487
95000000,95,12,68737,en,Seventh Son,63.628459,12/12/2014,12,114178613,114.178613,102,Released,Seventh Son,5.2,957
115000000,115,12,1995,en,Lara Croft: Tomb Raider,41.498631,11/6/2001,6,274703340,274.70334,100,Released,Lara Croft: Tomb Raider,5.7,2192
100000000,100,53,157353,en,Transcendence,58.991388,16/4/2014,4,103039258,103.039258,119,Released,Transcendence,5.9,2295
93000000,93,12,331,en,Jurassic Park III,1.859364,18/7/2001,7,368780809,368.780809,92,Released,Jurassic Park III,5.7,2077
93000000,93,53,61791,en,Rise of the Planet of the Apes,138.433168,3/8/2011,8,482860185,482.860185,105,Released,Rise of the Planet of the Apes,7,4347
90000000,90,12,8204,en,The Spiderwick Chronicles,21.436682,14/2/2008,2,162839667,162.839667,95,Released,The Spiderwick Chronicles,6.3,572
92000000,92,28,47964,en,A Good Day to Die Hard,65.402595,6/2/2013,2,304654182,304.654182,98,Released,A Good Day to Die Hard,5.2,3493
145000000,145,37,10733,en,The Alamo,10.660441,7/4/2004,4,25819961,25.819961,137,Released,The Alamo,5.8,106
92000000,92,28,9806,en,The Incredibles,77.817571,5/11/2004,11,631442092,631.442092,115,Released,The Incredibles,7.4,5152
98000000,98,28,1408,en,Cutthroat Island,7.029308,22/12/1995,12,10017322,10.017322,119,Released,Cutthroat Island,5.7,136
95000000,95,12,32657,en,Percy Jackson & the Olympians: The Lightning Thief,61.121717,1/2/2010,2,226497209,226.497209,118,Released,Percy Jackson & the Olympians: The Lightning Thief,6,2010
90000000,90,28,607,en,Men in Black,104.121555,2/7/1997,7,589390539,589.390539,98,Released,Men in Black,6.9,4412
90000000,90,16,863,en,Toy Story 2,73.575118,30/10/1999,10,497366869,497.366869,92,Released,Toy Story 2,7.3,3806
100000000,100,28,44048,en,Unstoppable,37.698465,4/11/2010,11,167805466,167.805466,98,Released,Unstoppable,6.3,1165
90000000,90,28,5175,en,Rush Hour 2,35.814765,3/8/2001,8,347325802,347.325802,90,Released,Rush Hour 2,6.4,1054
100000000,100,18,2655,en,What Lies Beneath,15.835672,21/7/2000,7,155464351,155.464351,130,Released,What Lies Beneath,6.3,488
100000000,100,16,22794,en,Cloudy with a Chance of Meatballs,46.781182,17/9/2009,9,242988466,242.988466,90,Released,Cloudy with a Chance of Meatballs,6.5,1747
90000000,90,16,8355,en,Ice Age: Dawn of the Dinosaurs,69.457898,29/6/2009,6,886686817,886.686817,94,Released,Ice Age: Dawn of the Dinosaurs,6.5,2271
90000000,90,12,116745,en,The Secret Life of Walter Mitty,43.348022,18/12/2013,12,188133322,188.133322,114,Released,The Secret Life of Walter Mitty,7,3144
