platform_id,genre_id,age_rating_id,developer_id,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,global_sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
7,6,1,6949484300004,Square Enix,2.2,0.58,1.38,0.17,4.33,87,64,9,766,Square Enix,E10+
11,3,0,0,Nintendo,2.09,1.31,0.62,0.31,4.33,,,,,,
19,5,1,6900000001,Nintendo,2.11,1.16,0.73,0.32,4.32,93,83,9,1607,Nintendo,E
10,1,0,0,Sony Computer Entertainment Europe,1.48,2.02,0.14,0.68,4.32,,,,,,
16,8,0,0,Atari,4,0.26,0,0.05,4.31,,,,,,
5,8,2,7700000001,Activision,2.77,1.11,0,0.4,4.29,,,4.9,221,High Moon Studios,M
6,4,1,6900000001,Electronic Arts,0.58,3.02,0.04,0.64,4.28,,,4.5,109,EA Sports,E
5,6,2,7700000001,Microsoft Game Studios,2.51,1.24,0.11,0.41,4.27,89,95,6.5,2423,Lionhead Studios,M
9,1,1,6900000001,Namco Bandai Games,3,1.11,0.05,0.07,4.24,79,10,7.3,6,Mass Media,E
6,3,3,8400000001,Eidos Interactive,2.24,1.31,0.07,0.61,4.23,91,70,8.9,1122,Rocksteady Studios,T
7,3,2,7700000001,Konami Digital Entertainment,1.46,0,0.83,1.93,4.23,91,68,9.3,955,KCEJ,M
6,3,2,7700000001,Ubisoft,1.41,2.01,0.1,0.7,4.22,80,39,7.5,613,Ubisoft Montreal,M
18,6,2,7700000001,Bethesda Softworks,2.51,1.32,0.01,0.38,4.22,88,39,6.2,1749,Bethesda Game Studios,M
5,4,1,6900000001,Electronic Arts,0.92,2.89,0.01,0.4,4.22,84,41,4.2,435,EA Canada,E
17,5,1,6949484300004,Sony Computer Entertainment,2.45,1.01,0,0.75,4.21,85,59,8.7,109,Ready at Dawn,E10+
15,12,0,0,Activision,1.7,2.27,0,0.23,4.21,,,,,,
7,4,1,6900000001,Electronic Arts,0.78,2.55,0.04,0.84,4.21,80,32,7.8,47,EA Canada,E
7,1,1,6900000001,Sony Computer Entertainment,0.88,2.3,0.2,0.83,4.2,80,32,7.5,22,"SCEE, Zoe Mode",E
6,2,1,6900000001,Sony Computer Entertainment,1.28,1.82,0.57,0.52,4.19,80,67,7.1,120,Polyphony Digital,E
5,3,2,7700000001,Ubisoft,2.25,1.47,0.04,0.43,4.19,80,77,7.2,564,Ubisoft Montreal,M
5,4,0,0,Electronic Arts,0.84,2.78,0.02,0.53,4.18,,,,,,
2,3,0,0,Palcom,3.38,0.44,0.31,0.04,4.17,,,,,,
6,10,3,8400000001,Capcom,2.03,1.04,0.58,0.52,4.16,94,61,7.3,330,Capcom,T
2,2,0,0,Nintendo,2.04,0.48,1.57,0.07,4.16,,,,,,
13,3,0,0,Hasbro Interactive,3.79,0.27,0,0.11,4.16,,,,,,
7,4,1,6900000001,Electronic Arts,3.36,0.21,0.01,0.56,4.14,95,25,7.7,65,EA Sports,E
15,8,2,7700000001,Vivendi Games,4.03,0,0.09,0,4.12,96,24,9.1,3161,Valve Software,M
8,5,0,0,Nintendo,1.65,0.61,1.76,0.09,4.12,,,,,,
7,4,0,0,Electronic Arts,0.71,2.48,0.03,0.89,4.11,,,,,,
8,10,0,0,Capcom,1.42,0.51,2.1,0.07,4.1,,,,,,
15,6,3,8400000001,Activision,2.57,1.52,0,0,4.09,91,46,7.9,785,Blizzard Entertainment,T
10,8,2,7700000001,Electronic Arts,1.1,2.15,0.21,0.61,4.08,88,31,8.4,809,EA DICE,M
7,3,2,7700000001,Sony Computer Entertainment,2.32,0.04,0.04,1.67,4.07,93,70,8.9,709,SCE Santa Monica,M
7,4,1,6900000001,Konami Digital Entertainment,0.12,2.26,0.9,0.77,4.06,,,8.2,23,Konami,E
5,6,2,7700000001,Bethesda Softworks,2.66,1.03,0.04,0.33,4.05,84,81,8.1,769,Obsidian Entertainment,M
5,2,1,6900000001,Microsoft Game Studios,2.35,1.27,0.03,0.41,4.05,90,66,8.3,381,Turn 10,E
1,1,1,6900000001,Take-Two Interactive,2.12,1.47,0.05,0.42,4.05,56,27,6,44,Cat Daddy Games,E
10,3,2,7700000001,Ubisoft,1.4,1.9,0.11,0.64,4.05,80,80,6.3,2996,Ubisoft Montreal,M
13,1,0,0,Sony Computer Entertainment,2.28,1.55,0.16,0.06,4.05,,,,,,
7,10,3,8400000001,Namco Bandai Games,1.68,1.51,0.51,0.35,4.05,85,25,8.5,117,Namco,T
10,8,2,7700000001,Ubisoft,1.13,2.18,0.1,0.63,4.04,85,83,7.7,1653,Ubisoft Montreal,M
12,8,0,0,Nintendo,2.78,0.58,0.64,0.04,4.03,,,,,,
2,4,0,0,Nintendo,1.22,0.28,2.46,0.04,4.01,,,,,,
7,1,1,6949484300004,Namco Bandai Games,2.08,1.35,0,0.54,3.98,61,21,,,Digital Eclipse,E10+
5,8,2,7700000001,Electronic Arts,2.67,0.87,0.05,0.38,3.97,89,76,8.6,681,Valve Software,M
10,6,2,7700000001,Namco Bandai Games,1.02,2.13,0.23,0.59,3.97,92,79,9.2,10179,CD Projekt Red Studio,M
10,3,2,7700000001,Ubisoft,1.19,2.07,0.08,0.62,3.96,70,40,4.9,2050,"Ubisoft, Ubisoft Montreal",M
10,3,2,7700000001,Warner Bros. Interactive Entertainment,1.53,1.69,0.1,0.64,3.95,87,89,7.6,2679,Rocksteady Studios,M
1,3,1,6949484300004,Nintendo,2.03,1.16,0.37,0.38,3.95,93,81,8,1958,Nintendo,E10+
6,6,2,7700000001,Bethesda Softworks,2.15,1.13,0.07,0.59,3.94,90,57,8,910,Bethesda Game Studios,M
4,7,1,6949484300004,Nintendo,0.9,1.76,0.92,0.37,3.94,84,65,8.8,72,Level 5,E10+
3,5,0,0,Nintendo,1.97,0.76,1.07,0.11,3.91,,,,,,
1,4,1,6900000001,Electronic Arts,2.09,1.35,0.06,0.4,3.9,81,27,8.7,39,EA Canada,E
7,4,3,8400000001,Activision,2.29,1.17,0.01,0.42,3.9,90,38,8.7,121,Neversoft Entertainment,T
11,6,3,8400000001,Nintendo,0.68,0.48,2.62,0.11,3.89,86,80,8.7,348,Capcom,T
15,6,2,7700000001,Bethesda Softworks,1.16,2.12,0,0.6,3.88,94,32,8.1,9073,Bethesda Game Studios,M
10,4,1,6949484300004,Take-Two Interactive,2.49,0.66,0.03,0.69,3.88,87,51,6.7,364,Visual Concepts,E10+
7,10,3,8400000001,Namco Bandai Games,0.93,1.94,0.31,0.7,3.87,88,62,8.6,229,Namco,T
2,6,0,0,Enix Corporation,0.1,0,3.77,0,3.87,,,,,,
6,2,3,8400000001,Sony Computer Entertainment,1.53,1.6,0.06,0.67,3.87,84,9,7.4,220,Evolution Studios,T
11,9,0,0,Nintendo,1.44,1.41,0.73,0.27,3.85,,,,,,
7,4,1,6900000001,Konami Digital Entertainment,0.16,1.89,1.12,0.68,3.85,91,26,9.1,38,KCET,E
6,4,1,6949484300004,Sony Computer Entertainment,2.13,1.12,0.1,0.5,3.84,76,64,7.9,104,"SCEA, Zindagi Games",E10+
13,1,0,0,Sony Computer Entertainment,2.12,1.44,0.22,0.06,3.84,,,,,,
3,3,0,0,Nintendo,2.21,0.96,0.54,0.13,3.83,,,,,,
10,8,2,7700000001,Activision,1.78,1.43,0.05,0.57,3.83,78,49,3.7,1564,Infinity Ward,M
4,1,1,6900000001,Nintendo,0.86,1.56,1.05,0.35,3.83,59,22,4,4,"Nintendo, Namco Bandai Games",E
10,8,2,7700000001,Ubisoft,1.35,1.7,0.15,0.6,3.8,80,64,7,2219,Massive Entertainment,M
1,1,1,6900000001,Nintendo,1.05,1.91,0.41,0.42,3.79,68,33,6.9,39,Nintendo,E
13,3,0,0,Virgin Interactive,1.82,1.24,0.47,0.25,3.77,,,,,,
4,6,0,0,Nintendo,2.23,0.47,0.81,0.26,3.77,,,,,,
5,3,1,6949484300004,Activision,2.4,1.01,0,0.36,3.76,77,60,7.5,66,Traveller's Tales,E10+
15,9,3,8400000001,Electronic Arts,2.03,1.56,0,0.17,3.76,79,21,8,29,Maxis,T
17,5,0,0,Sony Computer Entertainment,1.4,1.39,0.1,0.86,3.74,,,,,,
13,3,1,6900000001,Electronic Arts,1.37,2,0.14,0.22,3.73,64,11,7.5,41,Argonaut Games,E
1,4,0,0,Sega,1.12,1.87,0.27,0.45,3.72,,,,,,
13,3,0,0,Eidos Interactive,1.3,0.77,1.54,0.11,3.72,,,,,,
1,5,1,6900000001,Nintendo,1.95,0.86,0.59,0.31,3.71,85,56,7.9,417,Intelligent Systems,E
13,5,1,6900000001,Sony Computer Entertainment,1.93,1.58,0,0.19,3.71,91,15,8.8,207,Insomniac Games,E
6,3,2,7700000001,Ubisoft,1.33,1.68,0.13,0.57,3.71,88,36,8.1,840,Ubisoft,M
7,4,1,6900000001,Electronic Arts,0.58,2.48,0.04,0.59,3.7,81,27,7.6,56,EA Canada,E
3,12,0,0,Nintendo,1.49,0.73,1.38,0.1,3.7,,,,,,
4,1,0,0,Nintendo,0,0,3.67,0,3.67,,,,,,
7,4,3,8400000001,Activision,2.13,1.18,0.01,0.35,3.67,94,27,8.5,128,Neversoft Entertainment,T
18,8,0,0,Electronic Arts,2.04,1.28,0.02,0.32,3.66,,,,,,
4,9,1,6900000001,Electronic Arts,1.58,1.59,0.08,0.41,3.66,67,15,7.3,13,TOSE,E
17,2,1,6949484300004,Take-Two Interactive,1.65,1.21,0,0.79,3.65,74,34,8.4,31,Rockstar Leeds,E10+
12,5,0,0,Nintendo,1.87,1.13,0.55,0.1,3.65,,,,,,
7,8,2,7700000001,Sony Computer Entertainment,2.53,0.81,0.06,0.24,3.65,82,42,7.9,82,Zipper Interactive,M
7,5,1,6900000001,Sony Computer Entertainment,2.08,1.09,0.15,0.33,3.64,90,35,8.7,312,Naughty Dog,E
12,9,0,0,Nintendo,2.23,0.68,0.66,0.06,3.63,,,,,,
7,4,1,6900000001,Konami Digital Entertainment,0.05,0,0.64,2.93,3.63,82,10,7.9,38,Konami,E
7,3,2,7700000001,Capcom,2.08,0.83,0.46,0.25,3.62,96,38,8.9,1013,Capcom,M
1,1,3,8400000001,Activision,2.32,0.96,0,0.34,3.62,86,18,7.6,71,Vicarious Visions,T
6,4,1,6900000001,Electronic Arts,0.6,2.45,0.05,0.52,3.62,91,56,7.6,203,EA Sports,E
7,8,3,8400000001,LucasArts,1.93,1.22,0.03,0.44,3.61,82,36,8.7,142,Pandemic Studios,T
15,8,0,0,Virgin Interactive,2.05,1.4,0,0.16,3.61,,,,,,
7,2,3,8400000001,Electronic Arts,2.02,1.17,0,0.42,3.61,64,23,7.7,32,Fox Interactive,T
20,3,1,6900000001,Nintendo,2.38,0.67,0.46,0.1,3.6,78,34,8.5,161,Nintendo,E
10,8,2,7700000001,Electronic Arts,1.35,1.55,0.17,0.51,3.59,85,18,6.9,1580,EA DICE,M
7,8,3,8400000001,LucasArts,2.18,1.02,0.03,0.37,3.59,84,30,9,268,Pandemic Studios,T
1,1,1,6949484300004,Ubisoft,1.88,1.39,0,0.31,3.59,,,6.2,10,Ubisoft,E10+
4,9,1,6900000001,505 Games,1.6,1.49,0.1,0.39,3.58,70,39,8,9,Office Create,E
13,10,0,0,THQ,2.01,1.35,0.06,0.16,3.58,,,,,,
13,5,0,0,Fox Interactive,1.57,1.79,0,0.2,3.56,,,,,,
7,3,2,7700000001,Take-Two Interactive,1.56,1.4,0.07,0.5,3.54,78,49,7.8,112,Rockstar Leeds,M
7,3,2,7700000001,Sony Computer Entertainment,1.23,1.77,0.05,0.49,3.54,72,49,6.8,88,Team Soho,M
13,3,0,0,Eidos Interactive,1.66,1.58,0.12,0.18,3.54,,,,,,
7,8,3,8400000001,Electronic Arts,1.9,1.13,0.1,0.41,3.53,72,27,7.9,48,EA Redwood Shores,T
7,3,0,0,Eidos Interactive,1.98,1.14,0.01,0.41,3.53,,,,,,
13,3,0,0,THQ,1.96,1.33,0,0.23,3.52,,,,,,
5,4,1,6900000001,Electronic Arts,0.71,2.39,0.02,0.4,3.52,88,66,7.5,155,EA Sports,E
13,5,0,0,Sony Computer Entertainment,2.14,1.21,0.01,0.17,3.52,,,,,,
5,8,2,7700000001,Electronic Arts,2.66,0.49,0.05,0.3,3.51,89,67,7.9,1309,Certain Affinity,M
8,5,0,0,Nintendo,1.17,0.5,1.75,0.08,3.51,,,,,,
18,3,2,7700000001,Ubisoft,2.27,0.9,0,0.33,3.5,72,59,4.1,1005,"Ubisoft, Ubisoft Montreal",M
2,3,0,0,Nintendo,1.64,0.38,1.42,0.06,3.5,,,,,,
5,3,2,7700000001,Capcom,2.11,0.93,0.12,0.34,3.5,83,91,7.5,523,Capcom,M
5,3,2,7700000001,Ubisoft,2.85,0.38,0.03,0.24,3.49,89,81,8.3,693,Ubisoft Montreal,M
7,4,1,6900000001,Electronic Arts,0.59,2.36,0.04,0.51,3.49,84,20,6.4,76,EA Canada,E
6,8,2,7700000001,Electronic Arts,1.3,1.42,0.27,0.5,3.49,80,14,5.8,579,EA DICE,M
5,3,3,8400000001,Eidos Interactive,2.2,0.95,0.02,0.31,3.48,92,78,8.7,1080,Rocksteady Studios,T
5,8,2,7700000001,Electronic Arts,2.15,1.01,0.02,0.31,3.48,79,21,5.6,542,EA DICE,M
5,8,2,7700000001,Electronic Arts,2.1,1.01,0.04,0.32,3.47,88,75,8.6,869,EA DICE,M
4,4,0,0,Sega,1.21,1.62,0.27,0.37,3.46,,,,,,
4,1,1,6949484300004,Activision,2.1,1.01,0.01,0.35,3.46,71,70,8.8,29,Vicarious Visions,E10+
4,1,1,6900000001,Nintendo,0.59,1.79,0.73,0.34,3.45,83,30,8.4,28,Agenda,E
11,6,0,0,Capcom,0,0,3.44,0,3.44,,,,,,
5,8,2,7700000001,Take-Two Interactive,2.4,0.71,0.03,0.29,3.44,84,83,8.2,715,Gearbox Software,M
7,10,3,8400000001,Namco Bandai Games,1.55,1.27,0.33,0.29,3.44,79,23,8.3,126,Namco,T
8,6,0,0,SquareSoft,0.86,0,2.55,0.02,3.42,,,,,,
13,3,3,8400000001,Take-Two Interactive,1.13,2.07,0,0.22,3.42,70,15,8,67,DMA Design,T
10,3,2,7700000001,Konami Digital Entertainment,1.09,1.36,0.49,0.48,3.41,93,86,8.2,3943,"Kojima Productions, Moby Dick Studio",M
7,3,3,8400000001,Activision,1.75,1.2,0.02,0.43,3.41,80,50,8.9,106,Treyarch,T
3,2,0,0,Nintendo,1.73,0.69,0.59,0.4,3.41,,,,,,
7,4,1,6900000001,Electronic Arts,0.46,2.28,0.05,0.61,3.4,88,15,6.7,35,EA Canada,E
6,5,1,6900000001,Sony Computer Entertainment,1.83,1.05,0.06,0.46,3.39,91,86,8.4,657,Media Molecule,E
13,1,1,6900000001,Sony Computer Entertainment,1.56,1.47,0.19,0.17,3.39,68,12,8.2,99,Eurocom Entertainment Software,E
10,3,2,7700000001,Ubisoft,0.81,1.99,0.07,0.52,3.39,76,86,6.8,1319,Ubisoft Quebec,M
5,3,1,6949484300004,Warner Bros. Interactive Entertainment,2.04,1.02,0,0.32,3.38,76,49,7.9,75,Traveller's Tales,E10+
18,8,3,8400000001,Activision,2.14,0.92,0,0.31,3.37,75,11,5.5,1735,"Bungie Software, Bungie",T
13,10,0,0,Acclaim Entertainment,2.47,0.76,0,0.13,3.36,,,,,,
12,3,0,0,Nintendo,1.9,0.67,0.73,0.06,3.36,,,,,,
6,8,2,7700000001,Ubisoft,0.88,1.7,0.1,0.67,3.35,90,32,8.5,1041,Ubisoft Montreal,M
13,11,0,0,THQ,1.63,1.53,0,0.18,3.34,,,,,,
4,1,0,0,Nintendo,0,0.99,2.32,0.02,3.33,,,,,,
7,8,3,8400000001,Electronic Arts,1.45,1.29,0.12,0.46,3.33,77,20,8.5,66,Eurocom Entertainment Software,T
7,5,0,0,Sony Computer Entertainment,1.44,1.01,0.57,0.3,3.33,,,,,,
11,3,0,0,Capcom,0.27,0.21,2.79,0.05,3.32,,,,,,
7,3,3,8400000001,LucasArts,1.47,1.39,0.03,0.43,3.32,60,34,7.2,82,Double Helix Games,T
4,3,1,6949484300004,Nintendo,1.4,0.91,0.74,0.26,3.31,87,75,7.8,228,Nintendo,E10+
7,8,2,7700000001,Take-Two Interactive,1.99,1.05,0.05,0.22,3.31,80,21,8.5,86,Rockstar Toronto,M
5,3,2,7700000001,Ubisoft,1.9,1.11,0.01,0.29,3.3,86,35,7.9,701,Ubisoft,M
7,3,3,8400000001,Electronic Arts,1.5,1.28,0.05,0.46,3.28,85,31,8.7,105,EA Games,T
11,6,0,0,Nintendo,0.09,0,3.18,0.01,3.28,,,,,,
18,8,2,7700000001,Microsoft Game Studios,2.61,0.33,0,0.34,3.28,82,74,7.5,563,"Splash Damage, The Coalition",M
7,3,2,7700000001,Activision,1.89,1.05,0.02,0.31,3.27,77,39,8,94,"Luxoflux, Inc.",M
4,7,1,6949484300004,Nintendo,0.6,1.57,0.82,0.27,3.26,86,62,9.2,111,Level 5,E10+
17,2,0,0,Sony Computer Entertainment,0.5,1.58,0.31,0.87,3.25,,,,,,
18,4,1,6900000001,Electronic Arts,0.89,2.12,0,0.24,3.25,84,45,4.4,459,EA Sports,E
1,1,1,6900000001,Nintendo,1.35,1.11,0.46,0.32,3.25,63,43,4.6,116,Nintendo,E
13,10,0,0,Sony Computer Entertainment,0.95,1.3,0.77,0.22,3.24,,,,,,
10,4,1,6900000001,Electronic Arts,2.34,0.3,0,0.6,3.24,83,37,5.9,180,EA Sports,E
6,2,1,6900000001,Sony Computer Entertainment,0.72,1.67,0.4,0.44,3.23,81,81,7.7,758,Polyphony Digital,E
18,8,2,7700000001,Microsoft Game Studios,1.91,1,0.03,0.29,3.23,85,69,7.2,1267,343 Industries,M
13,8,0,0,Electronic Arts,1.72,1.33,0,0.16,3.21,,,,,,
19,5,1,6900000001,Nintendo,1.18,0.89,0.94,0.2,3.21,88,85,8.7,691,Nintendo,E
13,10,0,0,THQ,1.76,1.21,0.07,0.16,3.2,,,,,,
2,4,0,0,Nintendo,0.73,0.1,2.35,0.02,3.2,,,,,,
8,10,0,0,Nintendo,2.26,0.72,0.12,0.1,3.2,,,,,,
8,6,0,0,Enix Corporation,0,0,3.19,0,3.19,,,,,,
17,3,2,7700000001,Sony Computer Entertainment,1.48,1,0.04,0.66,3.18,91,79,8.6,565,Ready at Dawn,M
7,3,3,8400000001,Atari,1.78,1.12,0.09,0.19,3.18,62,30,8.1,137,Shiny Entertainment,T
17,6,3,8400000001,Square Enix,1.35,0.59,0.8,0.43,3.18,83,67,8,463,Square Enix,T
5,1,3,8400000001,MTV Games,2.15,0.76,0.01,0.26,3.17,82,63,7.6,85,Harmonix Music Systems,T
6,11,2,7700000001,Take-Two Interactive,1.27,1.29,0.12,0.49,3.17,89,78,7.7,1010,Team Bondi,M
7,9,1,6900000001,Sony Computer Entertainment Europe,2.06,0.56,0.38,0.17,3.17,89,22,9.1,95,Namco,E
20,9,1,6900000001,Nintendo,1.92,0.16,0.99,0.09,3.15,87,42,8.9,137,Nintendo,E
7,4,1,6900000001,Electronic Arts,0.68,0,0,2.46,3.14,83,12,6.5,36,EA Canada,E
4,11,1,6900000001,Disney Interactive Studios,1.87,0.97,0,0.3,3.14,,,8,37,1st Playable Productions,E
13,3,1,6900000001,Activision,1.7,1.25,0.02,0.16,3.13,87,19,9,107,Neversoft Entertainment,E
1,1,1,6900000001,Nintendo,1.06,1.09,0.76,0.22,3.13,73,45,6.8,155,Nd Cube,E
13,2,1,6900000001,Electronic Arts,2.14,0.86,0,0.13,3.12,88,13,,,EA Canada,E
12,2,0,0,Nintendo,2.31,0.62,0.14,0.04,3.12,,,,,,
4,5,1,6900000001,Sega,1.21,1.56,0.06,0.29,3.12,82,43,8.5,101,"Dimps Corporation, Sonic Team",E
2,6,0,0,Enix Corporation,0.08,0,3.03,0.01,3.12,,,,,,
4,1,1,6900000001,Nintendo,0.55,0.5,1.93,0.13,3.11,83,48,9,63,Nintendo,E
6,6,2,7700000001,Bethesda Softworks,1.52,1.03,0.1,0.46,3.11,82,57,7.8,492,Obsidian Entertainment,M
4,1,1,6900000001,Nintendo,0.9,1,1.03,0.17,3.11,81,12,7.8,10,Indies Zero,E
6,6,2,7700000001,Ubisoft,1.69,0.85,0.14,0.43,3.1,93,45,8,604,4J Studios,M
11,3,1,6900000001,Nintendo,1.4,1.01,0.46,0.23,3.1,91,81,8.9,1057,Nintendo,E
6,8,2,7700000001,Capcom,0.88,0.94,0.88,0.4,3.1,74,34,5.4,1304,Capcom,M
5,6,2,7700000001,Electronic Arts,1.99,0.81,0.03,0.27,3.1,96,98,8.9,3143,BioWare,M
7,10,3,8400000001,Atari,2.17,0.28,0.55,0.08,3.09,67,28,7.9,71,Dimps Corporation,T
7,4,1,6900000001,Electronic Arts,2.5,0.16,0.01,0.42,3.08,94,23,7.9,46,EA Sports,E
2,4,0,0,Namco Bandai Games,1.92,0.45,0.64,0.07,3.08,,,,,,
3,5,0,0,Nintendo,1.57,0.62,0.55,0.34,3.07,,,,,,
15,9,3,8400000001,Electronic Arts,1.72,1.21,0,0.14,3.07,75,18,7.8,22,Maxis,T
1,3,1,6949484300004,Warner Bros. Interactive Entertainment,1.8,0.97,0,0.29,3.06,74,17,7.9,22,Traveller's Tales,E10+
11,9,1,6900000001,Nintendo,0.51,1.02,1.4,0.12,3.05,66,60,6.9,106,Nintendo,E
15,9,3,8400000001,Electronic Arts,1,1.82,0,0.23,3.05,70,74,3.9,2057,Maxis,T
5,8,2,7700000001,Take-Two Interactive,1.89,0.88,0.04,0.25,3.05,89,59,8.2,892,Gearbox Software,M
4,3,1,6949484300004,Warner Bros. Interactive Entertainment,1.75,1.01,0,0.29,3.05,72,16,8,16,TT Fusion,E10+
5,3,1,6949484300004,Activision,1.91,0.84,0,0.29,3.04,75,42,7.4,32,"Luxoflux, Inc.",E10+
5,6,2,7700000001,Electronic Arts,1.94,0.84,0.03,0.24,3.04,93,74,5.8,3725,BioWare,M
6,11,2,7700000001,Sony Computer Entertainment,1.29,1.21,0.06,0.47,3.03,87,107,7.7,2759,Quantic Dream,M
13,5,0,0,Ubisoft,1.54,1.33,0,0.16,3.03,,,,,,
5,3,2,7700000001,THQ,1.94,0.79,0.02,0.28,3.03,81,75,8.1,307,Volition Inc.,M
14,3,3,8400000001,Ubisoft,1.85,1.04,0,0.13,3.02,93,46,8.5,121,Ubisoft Montreal,T
2,10,0,0,Nintendo,2.03,0.47,0.45,0.07,3.02,,,,,,
7,4,0,0,THQ,1.45,1.13,0.07,0.38,3.02,,,,,,
10,4,1,6900000001,Electronic Arts,0.61,1.85,0.11,0.44,3.01,87,26,6.3,616,EA Canada,E
6,8,2,7700000001,Sony Computer Entertainment,1.4,1.06,0.08,0.47,3.01,91,94,8.1,1505,Guerrilla,M
5,8,2,7700000001,Ubisoft,1.38,1.32,0.02,0.28,3,91,39,8.6,1247,Ubisoft Montreal,M
1,5,1,6900000001,Disney Interactive Studios,2.04,0.63,0.12,0.22,3,73,78,7,131,Junction Point,E
5,4,1,6900000001,Take-Two Interactive,2.6,0.2,0.01,0.19,3,88,41,7.2,131,Visual Concepts,E
7,10,3,8400000001,Atari,1.15,0,0.76,1.09,3,73,24,9.2,173,"Spike, Namco Bandai Games",T
7,10,0,0,N/A,1.57,1.02,0,0.41,3,,,,,,
8,8,0,0,Nintendo,1.61,0.51,0.8,0.07,2.99,,,,,,
15,1,3,8400000001,Electronic Arts,1.67,1.18,0,0.13,2.99,82,23,6.6,20,Maxis,T
7,4,1,6900000001,Konami Digital Entertainment,0.12,1.26,1.16,0.45,2.99,93,24,9.1,65,KCET,E
7,3,2,7700000001,Capcom,1.36,0.86,0.64,0.13,2.99,94,37,8.5,466,Capcom,M
15,6,3,8400000001,Electronic Arts,1.58,1.01,0,0.38,2.96,85,73,5.9,2748,"LucasArts, BioWare",T
10,3,2,7700000001,Warner Bros. Interactive Entertainment,1.01,1.43,0.05,0.47,2.96,84,85,8.1,1886,Monolith Productions,M
7,5,1,6900000001,Sega,1.04,1.37,0.06,0.49,2.96,64,29,7.8,94,Sonic Team,E
7,3,2,7700000001,Eidos Interactive,1.36,1.15,0.04,0.41,2.96,85,19,7.8,78,Io Interactive,M
18,8,2,7700000001,Electronic Arts,1.84,0.8,0.04,0.27,2.95,86,68,6.4,2658,Respawn Entertainment,M
6,8,2,7700000001,Electronic Arts,1.33,1.1,0.08,0.44,2.95,88,59,8.5,572,EA DICE,M
12,2,0,0,Nintendo,1.98,0.58,0.34,0.04,2.94,,,,,,
7,8,2,7700000001,Sony Computer Entertainment,2.22,0.51,0.06,0.15,2.94,87,42,9,93,Zipper Interactive,M
7,10,0,0,THQ,1.45,1.11,0.04,0.33,2.94,,,,,,
9,7,1,6900000001,Atari,2.07,0.77,0.05,0.05,2.94,79,13,7.8,4,Mass Media,E
5,10,3,8400000001,Capcom,1.82,0.7,0.15,0.26,2.94,93,77,7.3,292,Capcom,T
6,3,3,8400000001,Sony Computer Entertainment,1.76,0.68,0.12,0.37,2.93,85,98,8.3,1172,Sucker Punch,T
4,5,1,6900000001,Nintendo,1.55,0.04,1.19,0.15,2.92,76,40,8.8,76,HAL Labs,E
18,8,2,7700000001,Activision,1.88,0.77,0,0.27,2.92,78,7,4.3,700,Infinity Ward,M
5,4,1,6900000001,Electronic Arts,0.79,1.92,0,0.21,2.92,,,4.2,85,EA Sports,E
9,5,0,0,Nintendo,1.75,0.45,0.62,0.09,2.91,,,,,,
5,6,2,7700000001,Microsoft Game Studios,1.83,0.79,0.03,0.27,2.91,91,74,8.7,1692,BioWare,M
7,1,1,6900000001,Sega,1.54,1.14,0,0.22,2.9,73,21,8.6,30,Sonic Team,E
7,4,1,6900000001,Konami Digital Entertainment,0.08,1.24,1.13,0.45,2.9,93,28,9,45,KCET,E
5,4,1,6949484300004,Sega,1.75,0.86,0,0.28,2.89,67,45,6.8,18,Sumo Digital,E10+
7,4,1,6900000001,Sony Computer Entertainment,0.99,0.32,1.38,0.2,2.89,85,30,8.9,16,Clap Hanz,E
1,9,1,6900000001,505 Games,1.41,1.12,0.05,0.3,2.89,61,37,5.3,23,OfficeCreate,E
7,8,3,8400000001,Activision,1.51,1.12,0.01,0.24,2.89,76,49,7.7,69,Spark Unlimited,T
1,7,1,6949484300004,Nintendo,0.86,1.04,0.73,0.26,2.89,83,61,7.4,179,Intelligent Systems,E10+
13,8,0,0,Sony Computer Entertainment,2.03,0.72,0.02,0.11,2.88,,,,,,
4,9,1,6900000001,Ubisoft,1.3,1.26,0,0.31,2.87,,,7.7,15,Ubisoft,E
13,2,0,0,Codemasters,0.09,2.43,0.12,0.22,2.87,,,,,,
5,4,1,6900000001,Electronic Arts,2.53,0.15,0,0.17,2.86,81,36,5.8,179,EA Tiburon,E
14,6,3,8400000001,Ubisoft,2.09,0.63,0.03,0.11,2.86,87,34,8.7,111,Bethesda Softworks,T
10,3,2,7700000001,Ubisoft,1.07,1.31,0.06,0.42,2.85,83,29,7.8,1530,Ubisoft,M
15,12,0,0,Virgin Interactive,1.37,1.34,0,0.14,2.85,,,,,,
8,2,0,0,Nintendo,1.37,0.51,0.89,0.07,2.85,,,,,,
12,5,0,0,Nintendo,1.29,0.53,0.98,0.05,2.85,,,,,,
6,10,2,7700000001,Warner Bros. Interactive Entertainment,1.98,0.53,0,0.34,2.84,84,60,8.4,494,NetherRealm Studios,M
5,4,1,6900000001,Electronic Arts,2.52,0.09,0,0.22,2.83,85,58,6.1,90,EA Tiburon,E
7,10,0,0,THQ,1.32,1.08,0.04,0.39,2.83,,,,,,
5,8,2,7700000001,Take-Two Interactive,1.65,0.85,0.05,0.28,2.83,96,88,8.9,2249,"Irrational Games, 2K Marin",M
